credit_amt,age,sex_male,education_graduate_school,education_high_school,education_university,marital_status_married,marital_status_single,repay_sep,repay_aug,repay_jul,repay_jun,repay_may,repay_apr,state_sep,state_aug,state_jul,state_jun,state_may,state_apr,paid_sep,paid_aug,paid_jul,paid_jun,paid_may,paid_apr,default
30000,23,1,0,0,1,1,0,2,2,2,2,2,2,26612,25795,28085,27246,30122,29467,0,3037,0,3421,326,0,1
110000,31,1,0,0,1,1,0,2,2,2,2,2,2,57618,56665,60168,61279,62369,63723,543,5072,2695,2320,2537,2320,1
50000,53,1,0,1,0,0,1,0,0,0,0,0,0,49771,50418,50445,49157,20297,18834,1787,3155,1057,3894,703,638,1
50000,48,1,1,0,0,0,1,1,1,0,0,-2,-2,54997,52485,52545,0,0,0,1153,1724,0,0,0,0,1
80000,41,0,0,0,1,1,0,0,0,0,0,0,0,24039,23459,22289,21604,22861,19191,1506,1987,1000,2943,988,987,1
192554,38,1,0,0,1,1,0,1,0,0,0,1,2,129394,131323,134276,140872,141404,148161,5000,5000,8694,2733,9022,4641,1
80000,40,1,0,0,1,1,0,1,1,2,1,1,1,77305,80688,79293,80070,77213,78774,6176,1142,4733,1142,3619,3142,1
160000,27,1,1,0,0,0,1,1,-1,-1,-2,-2,-2,0,350,0,0,0,0,350,0,0,0,0,0,1
160000,31,1,1,0,0,1,0,2,0,0,0,0,2,74085,73940,77161,77390,82716,81141,1536,4304,1967,6817,0,2682,1
180000,34,0,1,0,0,1,0,-1,-2,-1,-1,-2,-2,-3,-3,4237,0,101,130,0,4241,0,101,130,2296,1
80000,38,0,1,0,0,1,0,2,2,2,2,2,2,16301,17736,18729,18400,19330,18874,1996,1567,271,1330,0,1735,1
30000,37,1,0,0,1,1,0,1,1,1,2,1,1,15462,15344,17947,17376,18033,17828,420,3156,0,1237,179,1559,1
30000,26,1,1,0,0,1,0,0,0,0,0,0,-1,13071,13405,7241,6478,710,554,1739,2188,1817,128,0,123,1
50000,27,0,1,0,0,0,1,0,2,0,0,0,0,4322,4171,5646,7193,5919,41364,0,1945,1617,195,35624,647,1
30000,41,0,0,0,1,1,0,1,1,1,0,0,0,29911,30663,29646,27710,20744,16393,1965,338,863,638,669,1016,1
30000,37,1,0,0,1,0,1,0,1,0,0,0,0,27877,27412,28574,25271,24306,24750,230,1976,973,1088,1037,811,1
10000,50,1,0,0,1,1,0,0,0,0,1,0,0,7317,8472,9642,9592,9823,10015,1365,1552,318,336,470,199,1
159762,45,1,0,0,1,1,0,1,2,0,0,0,0,43755,43657,46181,47649,48429,49758,878,3535,2511,1755,2244,1023,1
30000,44,1,0,1,0,1,0,1,2,1,1,2,1,22445,21797,21706,23719,23086,24617,0,470,2464,0,2020,1019,1
20000,32,1,0,0,1,1,0,-1,-1,-1,0,-1,-1,710,336,663,336,336,8,327,654,0,327,0,1130,1
30000,28,0,0,0,1,1,0,0,0,0,0,0,0,26530,27796,28845,27864,28365,29831,2000,1814,810,1000,2221,284,1
90000,48,0,0,0,1,1,0,0,0,0,0,0,0,64779,61359,59011,56727,55981,50342,2367,2275,2049,2666,1402,1825,1
175879,37,1,1,0,0,1,0,0,0,0,0,0,0,27629,28778,29813,30446,31177,32031,1721,1666,1213,1248,1397,1238,1
20000,29,0,0,0,1,1,0,0,0,2,0,0,2,15892,18413,17830,19041,20166,20582,2901,0,1515,1719,1025,383,1
110000,27,1,1,0,0,1,0,2,0,0,0,1,0,108872,102882,86694,80142,79704,80464,5401,3871,4549,1278,3157,4549,1
50000,32,1,0,0,1,0,1,0,0,0,0,0,0,49832,51085,48463,19170,19307,19583,2169,1584,1528,702,707,830,1
107031,37,1,0,0,1,1,0,1,1,-1,-2,-2,-2,60051,1931,1395,1248,0,0,1931,1400,1254,0,0,0,1
360000,33,0,1,0,0,0,1,-1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
120000,35,1,0,0,1,1,0,2,2,2,2,3,2,51471,53901,55442,58222,58214,58061,3884,3019,4278,1290,1015,1091,1
20000,23,1,0,0,1,1,0,1,2,0,0,0,0,19591,15992,17182,18434,21176,18924,31,1479,1568,1632,605,1091,1
110770,33,0,1,0,0,1,0,2,2,2,2,2,2,24352,25458,24892,26859,27356,26867,1723,46,2607,1130,0,888,1
20000,55,1,0,1,0,1,0,0,0,0,0,0,0,16116,17130,17942,15383,15583,15938,1321,1155,1152,467,598,1397,1
170000,39,1,1,0,0,1,0,-1,-1,-1,0,-1,1,2337,6801,4084,677,5888,5052,6819,4084,428,5888,0,3214,1
60000,24,1,0,0,1,0,1,2,0,0,0,0,0,60018,60014,60879,60393,39541,39462,2730,2907,2297,1182,1339,580,1
80000,34,0,0,0,1,0,1,0,0,0,0,0,0,48351,42238,27389,24453,18720,16965,1973,1341,865,622,1404,135,1
180000,32,1,1,0,0,0,1,0,-1,-1,-1,-1,-1,115,0,155,3932,413,870,0,155,3934,413,870,4296,1
226828,41,1,1,0,0,1,0,0,0,0,0,0,0,222029,224550,227830,218162,168962,169972,9182,8384,8547,6241,6199,6374,1
150000,30,1,1,0,0,0,1,2,2,2,2,2,0,17772,20817,20106,24008,23275,25757,3755,0,4333,0,3000,2333,1
50000,27,1,0,0,1,0,1,0,0,0,0,0,0,29412,31254,31007,18400,18839,18965,2339,1451,515,966,762,520,1
50000,28,1,0,0,1,0,1,2,0,0,0,2,2,15942,16467,20747,22096,22256,22733,1088,4744,1997,816,911,544,1
95121,46,0,0,0,1,1,0,1,1,0,0,0,0,106901,102016,96944,92748,91081,92895,1958,3524,3554,3335,4037,3745,1
160000,40,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,424,390,390,21,662,390,390,390,21,662,487,21,1
50000,32,1,0,1,0,1,0,2,1,0,0,0,0,50761,49207,47324,48140,48967,47857,1608,1350,1935,1643,1479,1929,1
227176,30,0,1,0,0,1,0,1,2,2,1,1,0,185764,181951,176043,177762,176525,179081,2404,6411,6515,2152,6075,6062,1
20000,30,0,0,0,1,1,0,0,0,0,-1,-1,-1,3168,3762,1400,726,641,113,1098,641,726,641,113,280,1
220000,56,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,2436,1617,8134,8243,1599,9809,1624,8161,8271,1604,9921,2638,1
124016,37,1,1,0,0,1,0,1,0,2,1,1,0,8167,9567,10499,11281,11105,11530,1598,1239,1258,241,758,659,1
290281,29,1,1,0,0,0,1,1,1,0,0,0,1,270165,212872,196668,201676,133272,130860,140,8967,10510,16897,272,3538,1
130000,59,1,1,0,0,1,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
130000,27,0,0,0,1,0,1,2,2,2,2,1,1,49675,53103,52171,50096,48256,47735,4772,409,0,4008,430,1643,1
200000,46,0,1,0,0,1,0,-1,-1,0,-1,0,-1,417,-191,2915,4354,2068,1416,926,3305,4354,41,1416,737,1
450000,34,1,1,0,0,1,0,-1,0,-1,-1,-1,-1,9367,3198,2799,5113,2410,2028,2891,2799,5113,2702,2028,3885,1
123919,34,1,0,0,1,1,0,1,2,2,2,1,1,66665,66853,69266,69197,70586,72006,1824,4110,1641,2639,2721,1097,1
20000,55,1,0,0,1,1,0,2,1,1,1,1,2,17784,17165,19040,18524,20133,19457,116,2216,65,2007,28,0,1
160000,48,1,1,0,0,1,0,0,1,-1,0,0,0,2276,2020,12567,7333,4854,5621,1563,13089,649,767,2504,2140,1
50000,26,1,0,0,1,1,0,1,0,0,0,0,0,48547,48920,48809,43194,30224,29398,2174,2754,1806,1251,1872,1067,1
140000,28,1,1,0,0,0,1,-1,-1,-1,0,-1,-1,613,140,609,373,436,377,140,609,140,440,377,742,1
59193,32,1,0,0,1,1,0,0,0,-1,-2,-2,-2,22919,128,0,0,0,0,128,0,0,0,0,0,1
20000,34,1,0,0,1,1,0,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
120000,36,1,0,0,1,1,0,0,0,0,0,0,0,9816,10832,11870,12848,13101,13010,1184,1219,1198,449,462,464,1
50000,24,1,0,0,1,1,0,0,0,0,0,-1,-1,6898,4638,2765,1525,1055,828,809,1000,30,1055,828,292,1
220000,40,1,0,0,1,1,0,3,2,1,1,1,1,219859,203331,197923,184421,181019,178179,0,7001,2927,10696,2900,6695,1
370000,38,1,1,0,0,1,0,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
280000,29,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,0,93,0,132,68,68,93,0,132,0,0,0,1
200000,61,1,1,0,0,1,0,-1,-1,1,-1,-1,-1,420,745,420,420,420,742,746,422,421,421,743,116,1
210000,42,0,1,0,0,1,0,1,-1,-1,-1,-1,0,0,371,0,259,2377,447,371,0,259,2377,0,0,1
70000,32,0,0,0,1,1,0,2,2,2,2,2,2,64005,65392,66330,70592,69163,70369,3001,2609,5962,0,2530,1151,1
220000,28,0,1,0,0,1,0,0,0,-1,0,-1,0,3486,3443,3297,2990,3349,3293,2739,3470,2739,3349,2739,2739,1
20000,31,1,0,0,1,1,0,0,0,0,0,-1,-2,18101,16626,11666,666,0,0,1264,1085,666,0,0,0,1
158650,26,1,0,0,1,0,1,0,1,0,0,0,0,159856,150674,151597,153513,100349,86742,2465,6605,8096,4216,3567,5486,1
150000,31,0,1,0,0,1,0,2,1,1,0,0,2,121132,123777,123901,125897,132762,132163,5864,3407,5402,9149,4430,4334,1
260000,33,0,1,0,0,1,0,1,0,0,0,0,0,12443,14765,11682,3745,1619,2384,6860,2725,1981,290,1028,386,1
20000,27,1,0,0,1,1,0,1,2,0,0,0,-2,19491,18896,19040,13290,0,0,0,1059,191,208,0,0,1
127928,50,1,0,0,1,1,0,0,0,0,0,0,0,124029,83175,81506,46881,44825,30089,3185,4828,2792,2260,1810,1585,1
20000,28,1,1,0,0,1,0,0,0,0,0,0,0,3627,4608,5725,6307,6535,6692,1204,1315,831,332,299,339,1
50000,29,1,1,0,0,0,1,0,0,0,0,0,0,48205,49555,46452,9288,8792,7536,2161,1500,464,378,340,496,1
141866,27,0,0,0,1,0,1,0,0,0,0,0,0,140501,140661,135073,100323,52671,50936,5794,5238,2901,29780,1279,784,1
30000,41,0,0,0,1,1,0,2,1,0,0,0,0,30091,28190,27836,28151,28229,23676,74,1986,1506,3029,3029,3029,1
50000,28,0,0,1,0,1,0,0,0,0,0,0,0,48064,48687,47610,39926,10599,9095,1571,2005,1644,1218,476,556,1
100000,28,0,1,0,0,0,1,-1,-1,-1,-1,-1,-1,795,832,832,818,1135,679,832,832,818,1149,679,1395,1
300000,32,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
326679,38,0,0,1,0,1,0,1,1,0,0,0,0,158366,150589,145114,139310,132763,130288,3998,4030,5705,5002,5007,5342,1
50000,26,0,1,0,0,1,0,1,2,1,1,1,1,43771,42868,43556,44516,45573,46473,96,1715,2001,1953,1809,72,1
170000,34,1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,2375,326,615,326,352,352,595,615,326,352,352,1479,1
40000,26,0,0,0,1,1,0,0,0,0,1,0,0,39223,39838,40694,38789,37987,39844,1932,3112,174,1390,2924,220,1
50000,26,0,0,1,0,1,0,0,1,0,0,0,0,5982,5420,6093,6650,6547,6156,46,1134,1064,335,190,360,1
50000,32,0,0,0,1,1,0,2,2,2,2,2,1,30703,31713,32492,32936,33285,33982,1800,1595,1275,1052,1363,1446,1
200000,62,1,1,0,0,1,0,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
80000,36,0,0,0,1,1,0,1,2,0,0,0,0,79403,66886,54925,56891,57357,53297,17,1939,4374,3687,3374,1927,1
240000,26,1,1,0,0,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
150000,35,0,0,0,1,1,0,0,0,0,0,0,0,3908,3296,6259,3391,2857,3579,1152,4170,1998,2736,2736,2490,1
104755,45,1,0,1,0,1,0,0,0,0,0,0,0,97174,85271,67126,59308,53128,22399,2659,3426,1600,4124,1329,762,1
110000,36,0,1,0,0,1,0,0,0,0,0,0,0,1621,932,3571,803,803,803,769,3463,640,640,640,640,1
74423,41,0,0,0,1,1,0,0,0,0,0,0,0,83397,80324,80870,77261,31324,32416,1672,5135,1708,1000,1442,19623,1
130000,44,0,1,0,0,1,0,0,0,0,0,0,0,142203,135583,135879,94558,92638,90064,3274,5454,3521,3357,3307,3624,1
360000,33,0,1,0,0,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,35,1,1,0,0,0,1,-1,-1,-1,-1,0,0,224,134,114,1896,1790,642,134,114,3610,0,881,1183,1
30000,43,1,0,0,1,1,0,1,3,2,2,2,2,22866,22217,21567,23383,22798,24314,0,0,2180,0,1963,891,1
130000,54,1,0,0,1,1,0,-1,-1,-1,0,0,-1,553,58,670,364,433,433,58,670,0,374,433,305,1
240000,27,1,1,0,0,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,50,1,0,0,1,1,0,2,0,0,1,1,1,1803,3320,4115,4300,4841,4710,1631,925,330,611,97,77,1
100000,29,1,1,0,0,1,0,-1,0,-1,-1,0,0,661,1026,235,719,395,947,906,719,1696,63,940,0,1
60000,25,0,0,0,1,1,0,1,0,0,0,0,0,59449,60610,60995,60579,41374,40689,2689,2937,2411,1547,1621,1524,1
100000,41,1,0,0,1,1,0,1,2,2,2,1,1,80184,80430,84083,84042,82775,86802,2140,5628,2214,785,5388,3842,1
50000,52,1,0,1,0,0,1,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
110000,30,1,1,0,0,0,1,1,0,0,1,1,0,402,402,345,220,335,549,124,67,0,363,363,177,1
30000,26,0,0,0,1,1,0,0,0,2,2,0,0,10143,12881,13287,12939,13045,13226,2954,912,160,480,413,509,1
20000,44,1,0,0,1,1,0,1,2,1,1,1,0,11933,12495,13112,15326,14914,15638,1052,1114,2490,133,992,996,1
200000,31,1,1,0,0,1,0,1,2,2,2,2,1,182305,186110,197491,193042,194357,182928,8283,15896,213,6088,7005,9,1
30000,30,0,0,0,1,1,0,2,1,2,2,2,2,23311,24674,24974,24307,26076,25540,2042,1000,32,2164,32,1100,1
150000,30,0,1,0,0,1,0,2,2,2,2,2,2,102089,104867,105746,105346,108400,110842,5939,4060,2817,4869,4375,3322,1
100000,29,1,0,0,1,1,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
150000,31,0,1,0,0,0,1,0,0,1,0,0,0,103829,83777,79095,68024,66409,58752,5032,987,4658,2683,3363,2952,1
50000,24,1,1,0,0,0,1,-1,-1,-1,-1,-1,0,390,337,428,322,1058,337,337,428,337,1072,0,337,1
120000,27,0,1,0,0,1,0,2,0,0,1,0,0,17825,19245,20834,19224,19312,18271,2565,2536,289,972,1710,2039,1
60000,24,0,0,0,1,1,0,1,0,0,0,1,0,61306,59159,57463,61500,60008,54551,2492,2176,6410,256,3052,2277,1
50000,31,0,0,0,1,1,0,0,1,0,0,0,0,51009,49812,49224,28575,28496,28881,503,1417,1072,1723,1735,988,1
20000,53,1,0,0,1,0,1,2,0,0,0,0,0,15364,16391,17325,18127,18723,19958,1589,1505,1301,897,1642,263,1
200000,28,1,1,0,0,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
70543,26,0,1,0,0,1,0,1,1,0,0,0,0,71463,68175,67792,50639,43546,44047,175,2726,2163,1594,1591,1510,1
80000,35,1,1,0,0,0,1,2,1,1,1,0,0,79008,79128,80268,78946,76810,75224,3113,3128,859,2868,3102,7064,1
360000,36,1,1,0,0,1,0,-1,0,0,0,0,0,850,987,1754,1068,1225,1117,849,1235,170,625,423,423,1
113698,40,1,0,0,1,1,0,1,0,-1,-1,-1,-1,115319,1421,847,288,3029,1701,1421,850,288,3029,1701,399,1
112733,49,1,1,0,0,1,0,2,2,2,3,2,1,46176,45703,49926,48839,47927,53994,546,5307,0,0,6922,546,1
70000,41,1,0,0,1,1,0,2,1,1,2,1,1,29407,30964,32906,32993,33774,33481,2119,2666,923,1413,361,1573,1
50000,26,0,0,0,1,1,0,0,1,0,0,0,0,48013,43060,35080,26476,26759,26289,601,2009,1577,1475,1364,1395,1
50000,44,1,0,1,0,1,0,1,0,0,0,0,0,40469,41737,42814,41996,38714,29695,2032,2108,694,1309,2273,1514,1
50000,26,1,0,0,1,1,0,0,0,0,0,0,0,43933,39278,34971,18424,19631,17951,1799,1699,1302,1479,658,737,1
100000,46,0,0,0,1,1,0,0,0,0,-1,0,-1,6588,6551,-77,6352,-367,-376,6422,0,6429,0,5,28,1
290000,38,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,2611,567,1584,543,493,2944,568,1584,544,493,2945,2339,1
50000,26,1,1,0,0,0,1,0,0,0,0,0,0,50728,50361,32687,29247,21772,29980,2827,1926,1020,1008,8793,2298,1
20000,43,0,0,0,1,1,0,4,3,2,2,2,0,15925,15378,16894,16335,16009,16297,0,2059,0,194,696,1477,1
30000,31,1,1,0,0,1,0,0,0,0,0,1,0,10505,11489,12501,13766,13484,14077,1199,1209,1474,63,949,1676,1
50000,30,1,0,0,1,1,0,1,1,1,1,1,2,43689,46536,45904,48598,50649,49691,3545,421,3464,2944,235,2764,1
209135,37,1,0,0,1,1,0,1,2,0,0,0,0,168757,162760,164651,163087,162897,161936,0,7913,7702,5993,5872,5914,1
70000,47,0,0,0,1,1,0,1,2,2,2,2,2,53829,54959,53899,55891,57561,58750,2579,407,3494,2692,2279,1667,1
230000,35,1,0,0,1,0,1,-1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
110000,32,0,1,0,0,1,0,2,2,1,1,2,0,111524,110983,108569,111363,107484,109394,3775,1751,7916,0,6041,3902,1
50000,30,1,0,1,0,0,1,2,2,3,7,7,7,2368,2400,2400,2400,2400,2400,31,0,0,0,0,0,1
50000,40,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,1158,293,655,911,592,4874,294,656,913,617,4902,835,1
230000,42,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,380,380,380,380,380,380,380,380,380,380,380,380,1
20000,23,1,1,0,0,0,1,1,2,2,1,0,0,18744,20310,19681,19207,19722,19811,2164,0,115,799,579,253,1
10000,29,1,0,0,1,1,0,0,0,0,2,1,0,7476,8326,11159,10568,10149,10044,1144,3130,19,26,347,375,1
222535,37,1,1,0,0,1,0,1,2,0,0,2,1,190867,188676,190536,200423,201440,201431,2154,6954,13247,5225,3171,16318,1
129881,31,1,0,0,1,1,0,0,0,0,0,0,0,122434,116439,112831,96149,88941,90616,5991,4896,3528,3299,3602,5487,1
50000,24,0,0,0,1,0,1,0,0,2,0,0,0,17247,19962,19477,19808,20419,20823,3008,134,670,946,747,984,1
20000,50,1,0,1,0,1,0,2,2,2,2,2,0,16019,16744,17162,17255,17043,17497,1276,977,661,246,769,780,1
115040,33,1,1,0,0,1,0,2,2,2,2,2,2,96581,98698,100031,101240,103474,101650,4545,3851,3752,4000,0,9021,1
69530,46,1,0,0,1,1,0,0,0,0,0,0,0,50860,39572,32124,17613,10109,7008,2093,1253,505,38,6193,4403,1
20000,55,1,0,1,0,1,0,0,0,1,1,2,3,6906,8781,10485,12013,13520,14717,2000,2000,2000,2000,2000,2000,1
30000,43,1,0,0,1,1,0,2,2,2,2,2,1,22129,23521,24000,24781,24125,25033,1998,1164,1475,0,1427,178,1
27247,27,0,0,0,1,0,1,1,0,0,0,-1,-1,26071,17257,17427,394,137,0,2281,3904,247,0,412,0,1
20000,35,1,0,0,1,1,0,0,1,1,0,0,3,16440,17376,16960,18296,20343,19800,1509,153,1651,2690,67,542,1
152915,46,0,1,0,0,0,1,0,0,0,0,0,0,134592,135120,140242,140948,145142,148736,3379,7298,2905,5988,5201,3995,1
80000,35,0,0,0,1,1,0,0,0,-1,0,-1,-1,3213,-154,6666,5370,2018,3208,448,7871,569,2018,3208,3113,1
130000,29,1,1,0,0,0,1,0,1,0,0,0,0,105292,98055,97802,95088,93934,92729,1302,4713,3405,3607,5256,3481,1
30000,29,1,0,0,1,1,0,0,0,0,0,0,0,23811,25467,22548,23800,23963,24929,2376,1876,1938,845,1500,1267,1
180000,62,0,0,0,1,1,0,0,-1,-2,-2,-2,-2,541,0,0,0,0,0,0,0,0,0,0,0,1
20000,44,1,0,0,1,1,0,1,2,0,0,0,1,17883,16922,17722,18698,19311,17481,0,1344,1296,1403,76,646,1
150000,29,0,0,0,1,0,1,1,0,0,0,0,0,90370,88826,83212,84052,72012,60221,3062,3763,5251,3806,2776,4246,1
197218,28,1,1,0,0,1,0,0,0,0,0,0,0,107407,110351,112618,110844,110947,106651,5139,4478,4009,4083,3910,4115,1
30000,35,0,1,0,0,1,0,2,1,1,0,0,0,29111,30019,28889,29140,29531,30705,1831,575,1270,1187,2108,1142,1
441074,31,1,0,0,1,1,0,1,2,0,0,0,0,72154,72039,62497,62036,60512,61922,1712,2368,2183,2247,2456,17768,1
285725,38,0,0,0,1,1,0,0,0,0,0,0,0,271846,256061,227445,141447,49502,44821,10640,10072,5544,1707,1877,1854,1
127823,29,0,0,0,1,1,0,1,2,1,1,1,1,128510,124570,125521,126185,121433,124649,0,4521,4502,1705,6634,5027,1
290000,48,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,4814,2115,641,1944,1614,5262,2125,643,1953,1621,5286,4811,1
20000,35,1,0,0,1,1,0,0,0,0,0,0,0,19559,19660,19952,20029,19334,19812,1314,1369,1218,1079,2105,997,1
130000,44,0,0,1,0,1,0,1,1,1,1,1,1,18307,18509,20069,20081,21263,21331,645,1872,492,1507,492,1307,1
160000,30,1,1,0,0,1,0,-1,-1,-2,-2,-2,-2,137,0,0,0,0,0,0,0,0,0,0,0,1
161086,43,0,1,0,0,1,0,2,2,0,0,0,0,162710,158427,123705,87994,78654,81086,0,5987,4015,3594,3594,8121,1
50000,36,1,1,0,0,1,0,1,1,1,1,0,0,11202,9807,4703,3030,2003,1762,161,2894,105,106,1042,957,1
140000,40,0,1,0,0,1,0,2,1,1,1,2,2,22447,27777,31842,31225,33319,32735,6047,4823,191,2915,84,2914,1
50000,32,1,0,0,1,1,0,0,1,0,0,0,0,19592,13462,10357,7374,5579,3667,889,1349,871,177,73,262,1
500000,55,0,1,0,0,1,0,-2,-2,-2,-1,0,-1,1019,2864,2284,2784,5676,1925,2864,2311,2784,4243,1925,446,1
50000,30,0,0,0,1,0,1,0,0,0,0,0,0,14789,15433,16627,16984,17155,17863,956,1454,705,477,992,446,1
50000,31,1,0,0,1,1,0,0,0,0,0,0,0,50802,51060,50762,50800,50917,50443,2274,2003,2035,2115,2131,2443,1
161717,34,1,1,0,0,1,0,0,0,0,0,0,0,156619,159356,152830,90046,13891,6922,6671,5263,2754,424,1656,1656,1
134560,32,1,0,0,1,1,0,1,1,1,0,0,0,134849,136707,135237,85358,78665,79188,5421,2418,3183,2593,2606,2611,1
202510,49,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,8954,53688,9908,4553,1632,27287,54000,10042,4557,1632,27290,497,1
30000,38,0,0,0,1,1,0,1,2,2,0,0,0,31208,31082,27773,26061,24088,22281,1711,6,2005,1151,666,1889,1
280000,41,0,1,0,0,1,0,-1,0,0,-1,0,-1,12524,13157,25532,10632,10443,13355,4823,25488,11230,1431,13661,1898,1
100000,32,1,0,0,1,1,0,2,0,0,0,0,0,66300,67803,69383,70259,71503,73023,3151,3288,2626,2529,2714,2859,1
170000,33,1,1,0,0,1,0,2,2,2,2,2,2,150909,153241,156912,152970,166598,165583,6248,7533,0,17253,1709,8726,1
50000,32,1,0,0,1,1,0,1,1,0,0,0,0,41781,40874,37675,30915,30546,30273,339,1686,1668,1012,2395,423,1
140000,43,0,1,0,0,1,0,0,0,0,0,0,0,137890,139289,140788,139722,139861,138985,5832,6034,5107,5536,5162,5255,1
30000,24,0,0,0,1,0,1,1,2,2,0,0,0,15162,16619,17044,17457,18495,19034,2014,1000,997,1478,1000,995,1
240000,32,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,3841,3554,3360,3657,3484,3493,4011,3705,3830,3487,3497,2286,1
50000,47,0,0,0,1,1,0,2,0,0,0,2,0,48342,47795,48246,50860,49944,48202,2297,2151,3987,0,2000,2303,1
10000,24,1,1,0,0,1,0,-1,1,-1,-1,0,-1,732,342,317,838,72,59,0,365,910,0,11,0,1
50000,40,1,0,0,1,0,1,0,0,0,0,0,0,49769,50686,48864,19106,18791,19324,2109,1420,1042,682,879,753,1
100000,48,1,1,0,0,1,0,1,1,1,2,0,0,21450,21067,24517,23829,28660,30873,207,3807,0,5450,2718,192,1
200000,41,1,0,0,1,1,0,2,1,0,2,2,2,92942,92559,97246,96784,102621,106808,2007,6655,2007,7985,6008,0,1
160000,33,0,1,0,0,1,0,-1,-1,-1,-1,-1,-1,2386,2620,10902,2784,3581,7136,2624,13356,2784,3581,7136,0,1
60000,34,1,0,0,1,1,0,0,0,0,0,0,0,62895,65478,66895,25974,25486,25593,5307,3331,1879,1456,1323,1537,1
80000,53,1,1,0,0,1,0,2,2,2,2,2,2,47853,49058,50098,50625,52043,52876,2277,2141,1645,2354,1835,1177,1
121670,34,1,1,0,0,1,0,0,0,0,0,0,0,122672,118998,71368,64014,56456,56376,4723,2907,3208,2045,2083,2418,1
150000,46,0,0,0,1,1,0,0,0,0,0,0,0,135333,111201,103172,49532,36691,29689,5676,3238,2697,1782,1782,1081,1
19840,25,1,1,0,0,0,1,0,-1,-1,-1,-1,0,2484,17228,156,30,17845,17837,17276,15,196,18011,7,2135,1
320000,30,1,1,0,0,0,1,1,-1,0,0,-2,-2,0,313,245,0,0,0,313,0,0,0,0,0,1
50000,29,1,0,0,1,1,0,2,2,2,2,2,0,35476,36541,37569,38214,37302,38578,1946,1899,1557,0,2027,1610,1
160000,28,1,1,0,0,0,1,0,-1,-2,-2,-2,-2,71,0,0,0,0,0,0,0,0,0,0,0,1
180000,27,1,1,0,0,0,1,-1,0,2,2,-1,-1,11671,14929,14343,13871,13966,13823,3500,52,126,158,210,0,1
30000,28,1,1,0,0,0,1,0,2,0,0,2,2,18104,17787,18517,21118,20491,21208,265,1080,2911,0,1176,823,1
100000,28,1,1,0,0,0,1,1,2,1,1,1,0,48638,49096,47870,50997,49994,50977,1638,182,4094,179,2355,179,1
110000,41,1,0,0,1,1,0,2,2,2,2,2,0,39655,40226,41500,41889,41603,42370,1508,2205,1349,679,1571,1270,1
250000,26,1,1,0,0,0,1,0,0,0,0,0,0,1396,1670,2583,2011,1409,1528,957,1870,0,0,815,1229,1
20000,39,0,0,0,1,1,0,1,2,1,1,2,1,15267,14794,15270,16669,16151,16576,65,1003,1930,24,973,962,1
50000,40,1,1,0,0,1,0,1,0,0,0,0,0,10507,12391,12866,13840,14170,14832,2065,979,1377,611,894,367,1
260000,28,1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,336,116,482,116,241,320,116,482,116,241,320,116,1
50000,33,0,0,0,1,1,0,0,-1,-1,-1,-1,0,7,7,399,7,606,595,7,399,7,606,0,4207,1
354809,28,0,1,0,0,0,1,0,0,0,0,0,0,25368,26508,25867,25423,27457,28247,2000,1121,1130,3610,2389,1129,1
180000,37,0,0,0,1,1,0,0,0,0,0,0,0,149482,145692,147693,145195,142920,134440,5424,6711,6005,5814,4482,5525,1
40000,26,0,0,0,1,1,0,0,0,0,2,0,0,38915,39624,40862,39215,38209,39826,1970,3379,0,1434,3088,0,1
500000,34,1,1,0,0,1,0,0,-1,0,0,0,0,10352,17363,17181,18378,18324,20539,17739,7822,8411,7876,9685,2275,1
